Nr_Zlecenia_Produkcyjnego;BrakLutowia;BrakKomponentu;ZabrudzonaDioda;UszkodzonaDioda;UszkodzonePCB;PrzesuniecieDiody;ZanieczyszczenieZpieca;Inne;DataCzas
1210967;0;0;0;0;0;0;0;0;22.10.2017 12:25:00
1208347;0;0;0;0;0;0;0;2;23.10.2017 03:52:00
1210586;0;0;0;2;0;0;0;0;23.10.2017 04:57:00
1210585;0;0;0;0;0;0;0;1;23.10.2017 05:31:00
1210588;0;0;2;0;0;0;0;0;23.10.2017 05:37:00
1210468;0;0;0;0;0;0;0;0;23.10.2017 06:35:00
1208382;0;0;0;0;0;0;0;0;23.10.2017 07:42:00
1210587;0;0;0;0;0;1;0;0;23.10.2017 07:52:00
1213702;1;0;0;0;2;0;0;2;23.10.2017 08:12:00
1210947;0;0;2;0;0;0;0;1;23.10.2017 08:30:00
1213698;0;0;0;2;1;0;0;0;23.10.2017 09:47:00
1208327;0;0;1;0;0;0;0;0;23.10.2017 10:17:00
1213745;0;5;0;0;0;0;0;0;23.10.2017 13:36:00
1213700;0;0;0;0;0;0;0;0;23.10.2017 14:38:00
1213741;0;0;0;0;0;0;0;0;23.10.2017 14:48:00
1213722;0;0;0;0;0;0;0;0;23.10.2017 15:58:00
1213748;0;0;0;0;0;0;0;0;23.10.2017 19:14:00
1213737;0;0;0;0;0;0;0;0;23.10.2017 22:14:00
1213725;0;0;0;0;0;0;0;24;23.10.2017 23:01:00
1213721;0;0;0;0;1;0;0;0;23.10.2017 23:16:00
1213699;0;1;0;0;0;0;0;0;24.10.2017 00:25:00
1214583;0;0;0;1;0;0;0;7;24.10.2017 00:35:00
1212804;0;0;0;0;0;0;0;0;24.10.2017 00:45:00
1212825;0;0;0;0;0;0;0;3;24.10.2017 00:49:00
1212791;0;0;1;2;0;0;0;0;24.10.2017 00:59:00
1212797;0;0;0;0;0;0;0;0;24.10.2017 01:02:00
1212790;0;0;0;0;0;0;0;0;24.10.2017 01:04:00
1212798;0;0;0;0;0;0;0;0;24.10.2017 01:08:00
1212794;0;0;0;0;0;0;0;0;24.10.2017 01:12:00
1212803;0;0;0;0;0;0;0;0;24.10.2017 01:22:00
1212793;0;0;0;0;0;0;0;0;24.10.2017 01:24:00
1212801;0;0;0;0;0;0;0;0;24.10.2017 01:27:00
1212796;0;0;0;0;0;0;0;0;24.10.2017 01:29:00
1212808;0;0;0;1;0;0;0;0;24.10.2017 01:34:00
1212792;0;0;0;0;0;0;0;7;24.10.2017 01:39:00
1212795;0;0;0;1;0;0;0;0;24.10.2017 01:43:00
1214607;0;0;0;1;0;0;0;6;24.10.2017 01:48:00
1212800;0;0;0;1;0;0;0;2;24.10.2017 01:52:00
1212802;0;0;1;0;0;0;0;3;24.10.2017 01:56:00
1215526;0;0;0;2;0;0;0;1;24.10.2017 02:21:00
1212789;0;0;0;0;0;0;0;2;24.10.2017 02:24:00
1212805;0;0;0;1;0;0;0;2;24.10.2017 02:27:00
1215527;0;9;0;1;0;0;0;5;24.10.2017 02:31:00
1214608;0;0;1;0;0;0;0;3;24.10.2017 02:36:00
1213695;0;0;0;0;5;0;0;0;24.10.2017 03:25:00
1215522;0;0;0;3;0;0;0;5;24.10.2017 03:39:00
1215523;0;0;1;0;0;1;0;2;24.10.2017 03:41:00
1215528;0;0;1;0;0;0;0;3;24.10.2017 03:46:00
1212787;0;0;0;0;0;0;0;3;24.10.2017 03:50:00
1212788;0;0;1;0;0;0;0;4;24.10.2017 03:55:00
1215524;0;0;0;0;0;0;0;3;24.10.2017 04:21:00
1213706;0;0;0;0;0;0;0;3;24.10.2017 04:40:00
1215536;0;0;4;0;0;0;0;2;24.10.2017 04:45:00
1212826;0;0;0;0;0;0;0;2;24.10.2017 04:50:00
1210949;0;0;0;0;0;0;0;0;24.10.2017 04:55:00
1213704;0;0;0;0;1;0;0;0;24.10.2017 05:05:00
1215521;0;0;0;0;0;0;0;4;24.10.2017 05:20:00
1214859;0;0;0;0;0;0;0;0;20.10.2017 15:29:00
1214693;0;0;0;0;0;0;0;1;21.10.2017 06:35:00
1214723;0;0;0;0;0;0;0;0;21.10.2017 06:41:00
1214691;0;0;0;0;0;0;0;0;21.10.2017 06:46:00
1214685;0;0;0;0;0;1;0;0;21.10.2017 06:50:00
1204845;0;0;0;0;0;0;0;0;22.10.2017 23:40:00
1204969;0;0;0;0;0;0;0;0;22.10.2017 23:41:00
1204940;0;0;1;0;0;0;0;0;22.10.2017 23:46:00
1206844;0;0;3;0;0;0;0;0;22.10.2017 23:52:00
1208346;0;0;2;0;0;0;0;0;23.10.2017 02:32:00
1210469;0;0;0;0;0;0;0;3;23.10.2017 02:35:00
1213697;0;0;0;0;0;0;0;0;23.10.2017 08:49:00
1213703;0;0;0;0;0;0;0;0;23.10.2017 14:32:00
1212799;0;0;0;1;0;0;0;4;24.10.2017 05:24:00
1215534;0;0;0;0;0;0;0;1;24.10.2017 05:36:00
1215525;0;0;2;3;0;0;0;7;24.10.2017 05:44:00
1212505;0;0;0;0;0;0;0;0;24.10.2017 11:50:00
1213828;0;0;4;3;0;0;0;0;24.10.2017 12:00:00
1215545;0;0;0;0;0;0;0;0;24.10.2017 12:13:00
1215532;0;0;0;1;0;0;0;0;24.10.2017 12:28:00
1213779;1;0;2;2;3;0;0;0;24.10.2017 13:18:00
1215479;0;0;1;1;0;0;0;0;24.10.2017 13:25:00
1214582;0;0;3;2;0;0;0;0;24.10.2017 13:33:00
1215550;0;0;2;0;0;0;0;0;24.10.2017 13:43:00
1215562;0;0;0;2;0;0;0;0;24.10.2017 13:46:00
1215563;0;0;0;3;0;0;0;0;24.10.2017 13:52:00
1214600;0;0;0;0;0;0;0;0;24.10.2017 14:26:00
1213829;0;0;0;0;0;0;0;0;24.10.2017 16:40:00
1214889;0;0;0;0;0;0;0;0;24.10.2017 16:46:00
1215490;0;0;0;0;0;0;0;0;24.10.2017 16:53:00
1215493;0;0;0;0;0;0;0;2;24.10.2017 17:25:00
1213751;0;0;0;0;0;0;0;0;24.10.2017 17:45:00
1215502;0;0;0;0;0;0;0;0;24.10.2017 17:49:00
1215516;0;0;0;0;0;0;0;0;24.10.2017 17:55:00
1213758;0;0;0;0;0;0;0;0;24.10.2017 17:58:00
1213830;0;0;0;0;0;0;0;0;24.10.2017 18:23:00
1215517;0;0;0;0;0;0;0;0;24.10.2017 18:28:00
1215518;0;0;0;0;0;0;0;0;24.10.2017 18:36:00
1215495;0;0;0;0;0;0;0;0;24.10.2017 19:34:00
1213690;0;0;0;0;0;0;0;0;24.10.2017 20:47:00
1213762;0;0;0;0;0;0;0;0;24.10.2017 21:15:00
1213691;0;0;0;0;0;0;0;0;24.10.2017 22:17:00
1213831;0;0;1;1;0;0;0;0;24.10.2017 22:28:00
1215520;0;0;0;0;0;0;0;0;24.10.2017 22:49:00
1215641;0;0;3;0;0;0;0;0;24.10.2017 23:01:00
1215492;0;0;0;0;0;0;0;0;24.10.2017 23:04:00
1215519;0;0;0;0;2;0;0;0;24.10.2017 23:07:00
1215488;0;0;0;0;0;0;0;0;24.10.2017 23:09:00
1215514;0;0;0;0;0;0;0;8;24.10.2017 23:18:00
1215500;0;0;0;0;0;0;0;0;24.10.2017 23:49:00
1215646;0;0;0;0;0;0;0;2;24.10.2017 23:54:00
1215515;0;0;0;0;0;0;0;0;24.10.2017 23:57:00
1215484;0;0;1;1;0;0;0;0;25.10.2017 00:04:00
1213832;0;0;1;1;0;0;0;2;25.10.2017 00:13:00
1215648;0;0;1;0;0;0;0;0;25.10.2017 00:18:00
1215543;0;0;1;2;0;0;0;1;25.10.2017 00:25:00
1215531;0;0;3;1;0;0;0;0;25.10.2017 00:32:00
1215539;0;0;5;0;0;0;0;0;25.10.2017 00:41:00
1215546;0;0;2;1;0;0;0;0;25.10.2017 00:54:00
1214851;1;1;2;0;0;0;0;4;25.10.2017 02:15:00
1215645;0;0;5;0;0;0;0;0;25.10.2017 02:28:00
1213763;0;0;1;5;0;0;0;1;25.10.2017 03:10:00
1215652;0;0;2;0;0;0;0;0;25.10.2017 05:05:00
1215658;0;0;0;0;0;0;0;0;25.10.2017 05:07:00
1215647;0;0;1;0;0;0;0;0;25.10.2017 05:09:00
1214911;0;0;0;0;0;0;0;7;25.10.2017 05:18:00
1214850;1;0;0;1;1;0;0;1;25.10.2017 05:27:00
1213790;0;0;0;7;0;0;0;0;25.10.2017 05:37:00
1215651;0;0;2;0;0;0;0;0;25.10.2017 05:44:00
1214613;0;0;0;0;0;0;0;0;25.10.2017 07:14:00
1214610;0;17;0;0;0;0;0;0;25.10.2017 07:21:00
1214611;0;0;0;0;0;0;0;0;25.10.2017 07:26:00
1213826;0;0;0;0;0;0;0;0;25.10.2017 09:42:00
1215075;0;0;1;2;0;0;0;0;25.10.2017 09:59:00
1213801;0;0;0;1;0;0;0;0;25.10.2017 11:59:00
1215481;0;0;0;0;0;0;0;0;25.10.2017 12:18:00
1215483;0;0;0;0;0;0;0;0;25.10.2017 12:25:00
1214578;0;0;1;0;0;0;0;0;25.10.2017 12:37:00
1214569;0;0;0;0;0;0;0;0;25.10.2017 13:12:00
1214563;0;0;0;0;0;0;0;0;25.10.2017 13:14:00
1215538;0;0;1;0;0;0;0;0;25.10.2017 13:31:00
1214580;0;0;0;0;0;0;0;0;25.10.2017 13:36:00
1214603;0;0;0;0;0;0;0;0;25.10.2017 13:38:00
1213799;0;0;3;2;0;0;0;0;25.10.2017 13:42:00
1214567;0;0;0;0;0;0;0;0;25.10.2017 13:48:00
1214565;0;0;0;0;0;0;0;0;25.10.2017 13:55:00
1214576;0;0;0;0;0;0;0;0;25.10.2017 14:29:00
1214604;0;0;0;0;0;0;0;0;25.10.2017 14:34:00
1214788;0;0;0;0;0;0;0;1;25.10.2017 21:15:00
1214784;0;0;0;0;0;0;0;0;25.10.2017 21:19:00
1213739;0;0;0;0;0;0;0;0;26.10.2017 01:49:00
1215065;0;0;0;1;0;0;0;3;26.10.2017 01:59:00
1215061;0;0;0;0;0;0;0;0;26.10.2017 02:08:00
1214944;0;0;1;0;0;0;0;4;26.10.2017 02:23:00
1214938;1;0;0;4;0;0;0;1;26.10.2017 06:03:00
1214937;2;0;0;2;0;0;0;0;26.10.2017 06:09:00
1215489;0;0;2;0;0;0;0;0;26.10.2017 06:19:00
1215644;0;0;0;0;0;0;0;0;26.10.2017 06:25:00
1215649;0;0;0;1;0;0;0;0;26.10.2017 06:27:00
1215660;0;0;0;0;0;0;0;0;26.10.2017 06:30:00
1215650;0;0;1;0;2;0;0;0;26.10.2017 06:33:00
1215657;0;0;0;0;0;0;0;0;26.10.2017 06:36:00
1215662;0;0;0;0;0;0;0;0;26.10.2017 06:40:00
1215653;0;0;2;0;0;0;0;0;26.10.2017 06:43:00
1215659;0;0;0;0;0;0;0;0;26.10.2017 06:51:00
1214848;0;0;0;0;3;0;0;5;26.10.2017 08:20:00
1215678;0;0;0;0;0;0;0;1;26.10.2017 08:48:00
1204846;0;0;1;0;0;0;0;1;23.10.2017 01:51:00
1204855;0;0;0;0;0;0;0;0;23.10.2017 01:53:00
1204941;0;0;0;0;0;0;0;0;23.10.2017 01:56:00
1210593;0;0;0;0;0;1;0;0;23.10.2017 04:29:00
1208356;0;0;0;0;0;0;0;1;23.10.2017 04:39:00
1208354;0;0;0;0;0;0;0;0;23.10.2017 09:34:00
1210942;0;0;0;0;0;0;0;0;23.10.2017 11:02:00
1213707;0;0;1;0;1;0;0;1;23.10.2017 11:18:00
1210943;0;0;0;0;0;0;0;0;23.10.2017 11:44:00
1210945;0;1;0;0;0;0;0;0;23.10.2017 12:10:00
1208381;0;0;0;0;0;0;0;0;23.10.2017 12:43:00
1213701;0;0;0;0;0;0;0;0;23.10.2017 15:42:00
1213727;0;0;0;0;0;0;0;0;23.10.2017 17:43:00
1213743;0;0;0;0;0;0;0;0;23.10.2017 19:44:00
1213696;0;0;0;0;0;0;0;0;23.10.2017 20:18:00
1215019;0;0;0;0;0;0;0;0;23.10.2017 20:24:00
1213744;0;0;1;0;1;0;0;1;24.10.2017 08:47:00
1214609;0;0;0;0;0;0;0;0;24.10.2017 11:08:00
1214606;0;0;0;0;0;0;0;0;24.10.2017 11:13:00
1215530;0;0;0;1;0;0;0;0;24.10.2017 11:17:00
1215529;0;0;1;0;0;1;0;0;24.10.2017 11:26:00
1215480;0;0;0;0;0;0;0;0;24.10.2017 18:49:00
1213760;0;0;0;0;0;0;0;0;24.10.2017 18:59:00
1215642;0;0;0;0;0;0;0;0;25.10.2017 03:15:00
1215656;0;0;0;0;0;1;0;0;25.10.2017 03:23:00
1213843;0;0;0;0;0;0;0;1;25.10.2017 04:00:00
1213835;0;0;0;5;0;0;0;1;25.10.2017 04:28:00
1214853;0;0;0;2;0;0;0;12;25.10.2017 04:48:00
1214612;0;0;0;0;0;0;0;0;25.10.2017 06:56:00
1214614;0;1;0;0;0;0;0;0;25.10.2017 07:01:00
1213823;0;0;0;0;1;0;0;0;25.10.2017 09:14:00
1215486;0;0;0;0;0;0;0;0;25.10.2017 10:59:00
1214585;0;0;0;0;0;0;0;0;25.10.2017 11:03:00
1215537;0;0;0;0;0;0;0;0;25.10.2017 11:07:00
1215487;0;0;1;0;0;0;0;0;25.10.2017 21:50:00
1214789;0;0;0;0;0;0;0;0;25.10.2017 22:08:00
1214783;0;0;0;0;0;0;0;0;25.10.2017 22:13:00
1214785;0;0;1;0;0;0;0;0;25.10.2017 22:15:00
1215693;0;0;6;1;0;0;0;0;25.10.2017 23:26:00
1215747;0;0;2;0;0;0;0;0;25.10.2017 23:44:00
1215699;0;0;2;0;0;0;0;0;25.10.2017 23:50:00
1215692;0;0;0;0;0;0;0;1;25.10.2017 23:57:00
1215714;0;0;0;5;0;0;0;3;26.10.2017 00:27:00
1215643;1;0;1;0;2;0;0;9;26.10.2017 00:48:00
1215718;0;0;0;0;0;0;0;0;26.10.2017 01:15:00
1215676;0;0;0;0;0;0;0;0;26.10.2017 01:26:00
1214939;0;0;3;1;0;0;0;5;26.10.2017 03:02:00
1215760;0;0;0;0;0;0;0;0;26.10.2017 03:08:00
1214950;0;0;0;1;0;0;0;0;26.10.2017 03:22:00
1214966;0;0;2;0;0;0;0;0;26.10.2017 03:28:00
1215792;0;0;0;0;0;0;0;0;26.10.2017 04:53:00
1215764;0;0;0;0;0;0;0;0;26.10.2017 05:00:00
1215769;0;0;0;0;0;0;0;0;26.10.2017 05:17:00
1215573;0;0;1;0;0;0;0;0;26.10.2017 05:21:00
1215705;0;0;0;1;0;0;0;0;26.10.2017 05:27:00
1215031;1;0;0;1;0;0;0;0;26.10.2017 07:18:00
1215795;0;0;0;0;0;0;0;0;26.10.2017 07:27:00
1215681;0;0;0;0;0;0;0;8;26.10.2017 08:33:00
1215689;0;0;0;0;1;0;0;1;26.10.2017 08:38:00
1215682;1;0;0;0;0;0;0;0;26.10.2017 08:43:00
1215756;0;0;1;0;0;0;0;0;26.10.2017 08:54:00
1215800;0;0;0;2;0;0;0;0;26.10.2017 08:57:00
1214946;0;0;2;0;0;0;0;0;26.10.2017 09:05:00
1213824;0;0;0;0;1;0;0;1;26.10.2017 10:22:00
1215804;0;0;2;1;0;0;0;0;26.10.2017 10:30:00
1215712;0;1;0;1;0;0;0;0;26.10.2017 10:49:00
1215708;0;0;0;0;0;0;0;0;26.10.2017 10:53:00
1215709;0;0;3;1;0;0;0;3;26.10.2017 10:55:00
1215702;0;0;2;0;0;0;0;0;26.10.2017 11:05:00
1215757;0;0;0;0;0;0;0;0;26.10.2017 11:37:00
1215707;0;0;1;1;0;0;0;5;26.10.2017 11:41:00
1215548;0;0;0;0;0;0;0;0;26.10.2017 11:56:00
1215655;0;0;0;0;0;0;0;0;26.10.2017 13:45:00
1215654;0;0;0;0;0;0;0;0;26.10.2017 13:49:00
1215671;0;0;1;13;1;1;0;1;26.10.2017 15:27:00
1215030;0;0;0;0;1;0;0;0;26.10.2017 15:38:00
1213836;0;0;4;0;0;0;0;0;26.10.2017 17:19:00
1215631;0;0;0;0;0;0;0;0;26.10.2017 20:17:00
1215564;0;0;0;0;0;0;0;0;26.10.2017 21:17:00
1215630;0;0;0;19;2;8;0;0;27.10.2017 04:47:00
1215904;1;0;0;0;0;0;0;0;27.10.2017 05:26:00
1215628;0;0;0;18;0;2;0;18;27.10.2017 05:49:00
1215668;0;0;1;0;5;0;0;0;27.10.2017 08:34:00
1215570;0;0;5;12;1;0;1;0;27.10.2017 11:10:00
1215567;0;0;0;0;2;0;0;8;27.10.2017 11:27:00
1215952;0;0;0;0;0;0;0;0;27.10.2017 11:33:00
1215640;0;0;2;0;1;0;0;2;27.10.2017 13:15:00
1215578;0;0;3;0;2;0;0;1;27.10.2017 14:40:00
1215569;0;0;3;0;2;0;0;1;27.10.2017 15:27:00
1215629;0;0;1;4;1;0;0;2;27.10.2017 15:44:00
1215566;0;0;7;2;1;0;0;0;27.10.2017 17:39:00
1215606;0;0;12;0;0;0;0;6;27.10.2017 18:00:00
1215665;0;0;0;12;0;0;0;0;27.10.2017 19:24:00
1215026;0;0;0;0;0;0;0;0;27.10.2017 20:05:00
1215975;0;0;0;0;0;0;0;0;27.10.2017 21:27:00
1215971;0;1;0;0;0;0;0;3;27.10.2017 22:54:00
1215972;0;0;4;0;0;0;0;0;27.10.2017 23:02:00
1216023;2;0;0;4;0;0;0;16;28.10.2017 01:24:00
1215745;0;0;0;0;0;0;0;0;28.10.2017 01:31:00
1215974;0;0;2;0;0;0;0;1;28.10.2017 03:34:00
1215973;23;0;0;0;0;0;0;0;28.10.2017 03:44:00
1215931;0;0;1;0;0;0;0;0;28.10.2017 03:59:00
1215970;0;0;2;1;0;0;0;0;28.10.2017 05:29:00
1215957;0;0;0;0;0;0;0;0;28.10.2017 06:07:00
1215823;0;0;0;2;0;0;0;0;28.10.2017 06:11:00
1215820;0;0;0;8;0;0;0;0;28.10.2017 06:21:00
1215986;0;0;0;0;0;0;0;1;28.10.2017 08:57:00
1213729;0;0;0;0;0;0;0;0;23.10.2017 16:29:00
1213694;0;0;0;0;0;0;0;0;23.10.2017 19:07:00
1215491;0;0;0;0;0;0;0;0;24.10.2017 17:39:00
1213825;0;0;0;0;0;0;0;0;25.10.2017 09:09:00
1215661;0;0;0;0;0;0;0;0;25.10.2017 11:21:00
1213750;0;6;0;0;0;0;0;0;25.10.2017 11:31:00
1214587;0;2;0;0;0;0;0;0;25.10.2017 11:34:00
1214572;0;0;0;0;0;0;0;0;25.10.2017 11:39:00
1215533;0;0;0;0;0;0;0;0;25.10.2017 12:59:00
1215540;0;0;0;0;0;0;0;0;25.10.2017 17:18:00
1215565;0;0;0;0;0;0;0;3;27.10.2017 09:46:00
1213827;0;0;0;2;1;0;0;0;27.10.2017 10:23:00
1215940;0;0;1;0;1;0;0;0;28.10.2017 09:48:00
1215912;0;0;1;0;0;0;0;0;28.10.2017 10:40:00
1215950;0;0;0;0;0;0;0;0;28.10.2017 10:46:00
1215887;0;0;0;0;0;0;0;1;28.10.2017 10:57:00
1215913;0;0;0;0;0;0;0;0;28.10.2017 11:02:00
1215948;0;0;1;0;0;0;0;0;28.10.2017 11:14:00
1215915;0;0;0;0;0;0;0;0;28.10.2017 11:20:00
1215704;0;0;1;7;0;0;0;0;28.10.2017 11:28:00
1216090;0;0;0;0;0;0;0;0;28.10.2017 15:21:00
1216093;0;0;0;0;0;0;0;0;28.10.2017 15:25:00
1216089;0;0;0;0;0;0;0;0;28.10.2017 15:29:00
1216097;0;0;0;0;0;0;0;0;28.10.2017 15:31:00
1216095;0;0;3;0;0;0;0;0;28.10.2017 15:43:00
1216094;0;0;0;0;0;0;0;0;28.10.2017 15:55:00
1215967;0;0;0;0;0;0;0;2;28.10.2017 17:08:00
1215024;0;0;0;0;0;0;0;0;28.10.2017 20:39:00
1215635;0;0;0;0;0;0;0;0;29.10.2017 00:13:00
1215738;0;0;2;0;0;0;0;0;29.10.2017 00:16:00
1216167;0;0;0;2;0;0;0;0;29.10.2017 00:26:00
1216166;3;0;0;0;0;0;0;0;29.10.2017 01:10:00
1206806;0;0;0;0;0;0;0;0;29.10.2017 02:20:00
1214864;0;0;0;0;0;0;0;0;29.10.2017 02:47:00
1206793;0;0;0;0;0;0;0;0;29.10.2017 02:22:00
1216099;0;0;0;5;0;0;0;0;29.10.2017 02:45:00
1208141;0;0;0;0;0;0;0;0;29.10.2017 02:56:00
1208148;0;0;0;2;0;0;0;1;29.10.2017 03:11:00
1208131;1;0;0;0;0;0;0;1;29.10.2017 03:24:00
1208143;0;0;2;0;0;0;0;0;29.10.2017 03:38:00
1206802;0;0;0;0;0;0;0;0;29.10.2017 04:30:00
1216081;0;0;0;5;0;0;0;0;29.10.2017 05:00:00
1206808;0;0;0;0;0;0;0;0;29.10.2017 05:04:00
1206823;0;0;0;0;0;0;0;0;29.10.2017 05:13:00
1208140;0;0;0;0;0;0;0;0;29.10.2017 05:17:00
1206810;0;0;0;0;0;0;0;0;29.10.2017 06:01:00
1216072;0;0;0;0;0;0;0;0;29.10.2017 06:57:00
1216156;0;0;0;0;0;0;0;2;29.10.2017 07:07:00
1214866;0;0;5;0;0;0;0;0;29.10.2017 07:13:00
1214873;0;0;0;0;0;0;0;0;29.10.2017 07:52:00
1216060;0;0;0;4;0;0;0;0;29.10.2017 08:02:00
1216083;0;0;0;0;0;0;0;0;29.10.2017 10:52:00
1206807;0;0;0;0;0;0;0;0;29.10.2017 10:57:00
1208144;0;0;2;0;0;0;0;0;29.10.2017 12:57:00
1208147;0;0;0;0;0;0;0;0;29.10.2017 22:46:00
1206803;0;0;2;0;0;0;0;0;29.10.2017 22:49:00
1208142;0;0;2;0;0;0;0;0;30.10.2017 00:12:00
1206819;0;0;1;0;0;0;0;0;30.10.2017 00:18:00
1208146;0;0;0;0;0;0;0;0;30.10.2017 00:24:00
1216085;0;0;1;0;0;0;0;0;30.10.2017 06:30:00
1216115;0;0;0;0;0;0;0;0;30.10.2017 07:09:00
1216118;1;1;0;2;0;0;0;1;30.10.2017 08:07:00
1216113;0;0;1;0;0;0;0;0;30.10.2017 08:27:00
1216120;0;0;0;1;0;0;0;0;30.10.2017 08:29:00
1213723;0;0;3;2;0;0;0;1;24.10.2017 09:48:00
1213726;0;0;0;2;0;0;0;0;24.10.2017 10:26:00
1214912;0;0;0;0;0;0;0;0;24.10.2017 15:58:00
1214888;0;0;0;0;0;0;0;0;24.10.2017 17:09:00
1206865;0;0;0;0;0;0;0;0;25.10.2017 01:49:00
1212779;0;0;2;0;0;1;0;0;25.10.2017 01:53:00
1215556;0;0;2;1;0;0;0;0;26.10.2017 09:11:00
1215801;0;0;0;0;0;0;0;0;26.10.2017 11:21:00
1215638;0;0;0;0;0;0;0;0;27.10.2017 13:33:00
1213757;0;0;0;0;1;0;0;1;25.10.2017 07:53:00
1215076;0;0;0;1;1;0;0;0;25.10.2017 10:21:00
1214605;0;0;1;0;0;0;0;0;25.10.2017 11:49:00
1214574;0;0;0;0;0;0;0;0;25.10.2017 11:52:00
1215542;0;0;3;0;0;0;0;0;25.10.2017 17:50:00
1215535;0;0;0;0;0;0;0;0;25.10.2017 18:48:00
1215541;0;0;1;0;0;0;0;0;25.10.2017 19:14:00
1214787;0;0;0;0;0;0;0;0;25.10.2017 21:01:00
1214786;0;0;0;0;0;0;0;0;25.10.2017 23:00:00
1215544;0;0;4;0;0;0;0;0;25.10.2017 23:02:00
1215672;0;0;0;0;0;0;0;0;25.10.2017 23:10:00
1214967;0;0;0;0;0;34;0;0;26.10.2017 02:46:00
1214949;0;0;0;0;0;0;0;0;26.10.2017 07:59:00
1215713;0;0;0;0;0;0;0;0;26.10.2017 08:08:00
1215557;0;0;1;1;0;0;0;0;26.10.2017 09:53:00
1215552;0;0;0;1;0;0;0;0;26.10.2017 09:59:00
1215547;0;0;2;2;0;0;0;0;26.10.2017 10:03:00
1215703;0;0;1;0;0;0;0;0;26.10.2017 11:29:00
1215029;0;0;0;1;0;0;0;0;26.10.2017 13:34:00
1213761;0;0;0;0;0;0;0;0;26.10.2017 16:40:00
1215603;5;0;1;26;0;0;0;10;27.10.2017 03:17:00
1215633;0;0;0;30;0;0;0;29;27.10.2017 07:26:00
1215670;0;1;0;4;1;0;0;0;27.10.2017 07:42:00
1215917;0;0;0;1;1;0;0;0;27.10.2017 07:51:00
1215923;0;0;0;1;1;0;0;0;27.10.2017 07:56:00
1215903;0;0;1;0;0;0;0;0;27.10.2017 08:04:00
1215840;0;0;0;0;0;0;0;0;27.10.2017 08:06:00
1215911;0;0;1;0;0;1;0;0;27.10.2017 09:08:00
1214849;0;0;0;0;0;0;0;0;27.10.2017 11:52:00
1215639;0;0;0;1;0;0;0;0;27.10.2017 15:05:00
1215625;0;0;0;0;0;0;0;0;27.10.2017 19:12:00
1215976;0;0;2;0;0;0;0;0;27.10.2017 22:20:00
1215982;0;0;0;0;0;0;0;2;27.10.2017 22:25:00
1215979;0;1;0;1;0;0;0;0;27.10.2017 23:09:00
1215981;1;0;0;0;0;1;0;2;27.10.2017 23:59:00
1215675;0;0;0;0;0;0;0;0;28.10.2017 00:24:00
1215677;0;0;0;0;0;0;0;0;28.10.2017 00:43:00
1215753;0;0;0;0;0;0;0;0;28.10.2017 00:46:00
1215750;0;0;0;0;0;0;0;0;28.10.2017 00:49:00
1215697;0;0;0;0;0;0;0;0;28.10.2017 00:53:00
1215754;0;0;0;0;0;0;0;0;28.10.2017 00:56:00
1215752;0;0;0;0;0;0;0;0;28.10.2017 01:49:00
1216004;0;0;2;1;0;0;0;0;28.10.2017 02:26:00
1215778;0;0;1;0;0;0;0;0;28.10.2017 02:32:00
1215551;0;0;0;0;0;0;0;0;28.10.2017 02:38:00
1215951;0;0;0;0;0;0;0;0;28.10.2017 06:45:00
1215959;0;0;5;0;0;0;0;0;28.10.2017 06:56:00
1215932;0;0;1;1;0;0;0;0;28.10.2017 07:56:00
1216021;0;0;1;0;0;0;0;0;28.10.2017 16:38:00
1216005;0;0;0;0;0;0;0;0;28.10.2017 16:41:00
1216006;0;1;1;0;0;0;0;0;28.10.2017 16:44:00
1216008;0;0;4;0;0;0;0;1;28.10.2017 16:47:00
1216000;0;0;0;0;0;0;0;0;28.10.2017 16:49:00
1215032;0;0;0;0;0;0;0;0;28.10.2017 18:55:00
1216022;0;1;0;0;8;0;0;0;28.10.2017 19:06:00
1215969;0;0;0;0;0;0;0;0;28.10.2017 19:09:00
1215028;0;0;1;0;0;0;0;0;28.10.2017 19:38:00
1215027;0;0;0;0;0;0;0;0;28.10.2017 20:19:00
1215600;0;0;0;0;0;0;0;0;28.10.2017 22:02:00
1215599;0;0;0;0;0;0;0;0;28.10.2017 22:05:00
1215608;0;0;0;0;0;0;0;0;28.10.2017 22:07:00
1215577;0;0;0;0;0;0;0;0;28.10.2017 22:09:00
1215585;0;0;0;0;0;0;0;0;28.10.2017 22:12:00
1215684;0;0;0;0;0;0;0;0;28.10.2017 22:16:00
1215576;0;0;2;0;0;0;0;0;28.10.2017 22:29:00
1215592;0;0;1;0;0;0;0;1;28.10.2017 22:36:00
1215680;0;0;0;0;0;0;0;0;28.10.2017 22:39:00
1215574;0;0;0;0;0;0;0;0;28.10.2017 22:43:00
1215607;0;0;0;0;0;0;0;0;28.10.2017 22:46:00
1215749;0;0;1;0;0;0;0;0;28.10.2017 22:49:00
1215802;0;0;0;0;0;0;0;0;28.10.2017 22:55:00
1215796;0;0;0;0;0;0;0;0;28.10.2017 22:57:00
1215809;0;0;0;0;0;0;0;0;28.10.2017 23:00:00
1215794;0;0;0;0;0;0;0;0;28.10.2017 23:01:00
1215807;0;0;0;0;0;0;0;0;28.10.2017 23:04:00
1215810;0;0;0;0;0;0;0;0;28.10.2017 23:06:00
1215793;0;0;0;0;0;0;0;0;28.10.2017 23:14:00
